season_id,player,episode,game,result
s34_war_of_the_worlds_2,CT Tamburello,4,Relic Runner,S
s34_war_of_the_worlds_2,CT Tamburello,5,Hooked,S
s34_war_of_the_worlds_2,CT Tamburello,6,Explosive Decision,S
s34_war_of_the_worlds_2,CT Tamburello,7,Resilient River Run,S
s34_war_of_the_worlds_2,CT Tamburello,8,Crate Expectations,S
s34_war_of_the_worlds_2,CT Tamburello,9,Under Siege,S
s34_war_of_the_worlds_2,CT Tamburello,10,Incoming,S
s34_war_of_the_worlds_2,CT Tamburello,11,Temple Wall Traverse,S
s34_war_of_the_worlds_2,CT Tamburello,12,Escape to Freedom,S
s34_war_of_the_worlds_2,CT Tamburello,13,Puzzling Swim,S
s34_war_of_the_worlds_2,CT Tamburello,14,Mine the Cart,W
s34_war_of_the_worlds_2,CT Tamburello,15/16,Final Challenge,W
s35_total_madness,CT Tamburello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s35_total_madness,CT Tamburello,1,Battle Lines,S
s35_total_madness,CT Tamburello,2,Airdrop Extraction,S
s35_total_madness,CT Tamburello,3,Decode and Detonate,L
s36_double_agents,CT Tamburello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s36_double_agents,CT Tamburello,1,Decryption,S
s36_double_agents,CT Tamburello,2,Ice Spy,S
s36_double_agents,CT Tamburello,3,Road Kill,S
s36_double_agents,CT Tamburello,4,Drone Control,S
s36_double_agents,CT Tamburello,5,Agent Down,W
s36_double_agents,CT Tamburello,6,Smuggle Run,S
s36_double_agents,CT Tamburello,7,Aerial Takedown,S
s36_double_agents,CT Tamburello,8,All Brawl,S
s36_double_agents,CT Tamburello,9,Interrogation,S
s36_double_agents,CT Tamburello,10,Black Sand Ops,S
s36_double_agents,CT Tamburello,11/12,Air Lift,L
s36_double_agents,CT Tamburello,12/13,Survive the Night,S
s36_double_agents,CT Tamburello,14,Undercover,S
s36_double_agents,CT Tamburello,15,Spy Dive,S
s36_double_agents,CT Tamburello,16,Global Domination,S
s36_double_agents,CT Tamburello,17,Escape the Volcano,S
s36_double_agents,CT Tamburello,18/19,Final Mission,W
s37_spies_lies_allies,CT Tamburello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s37_spies_lies_allies,CT Tamburello,1,Compromised,S
s37_spies_lies_allies,CT Tamburello,2,Heli Heist,S
s37_spies_lies_allies,CT Tamburello,3,Sea Cave Recon,S
s37_spies_lies_allies,CT Tamburello,4,Undercover Comms,S
s37_spies_lies_allies,CT Tamburello,5,Mindfield,W
s37_spies_lies_allies,CT Tamburello,6/7,Turning Agents,S
s37_spies_lies_allies,CT Tamburello,8,Dive Bomb,W
s37_spies_lies_allies,CT Tamburello,9,Bombshell Battle,S
s37_spies_lies_allies,CT Tamburello,10,Diamond Dash,S
s37_spies_lies_allies,CT Tamburello,11,Satellite Sabotage,S
s37_spies_lies_allies,CT Tamburello,12,Brush Contact,S
s37_spies_lies_allies,CT Tamburello,13,Sunken Intelligence,S
s37_spies_lies_allies,CT Tamburello,14,Submerged,W
s37_spies_lies_allies,CT Tamburello,15,Boom Raiders,W
s37_spies_lies_allies,CT Tamburello,16,Million Dollar Heist,S
s37_spies_lies_allies,CT Tamburello,17,Dead Drop,W
s37_spies_lies_allies,CT Tamburello,18,,?
s37_spies_lies_allies,CT Tamburello,18/19,Final Mission,W
s37_spies_lies_allies,CT Tamburello,18/19,Final Mission,W
s40_battle_of_the_eras,CT Tamburello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s40_battle_of_the_eras,CT Tamburello,1/2,Light It Up,W
s40_battle_of_the_eras,CT Tamburello,3,Gladieater,S
s40_battle_of_the_eras,CT Tamburello,4,Cradled Cranium,S
s40_battle_of_the_eras,CT Tamburello,5,Fast Pass,L
s41_vets_and_new_threats,CT Tamburello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,CT Tamburello,1,Mud Ball Madness,S
s41_vets_and_new_threats,CT Tamburello,2,Side by Side,S
s41_vets_and_new_threats,CT Tamburello,3,Water Tower,S
s41_vets_and_new_threats,CT Tamburello,4,Amazed,S
s41_vets_and_new_threats,CT Tamburello,5,Dirtballer,S
s41_vets_and_new_threats,CT Tamburello,6,Runes My Life,S
s41_vets_and_new_threats,CT Tamburello,7,Drive Me Crazy,S
s41_vets_and_new_threats,CT Tamburello,8,Cyclone,L
s41_vets_and_new_threats,CT Tamburello,9,Broken Dreams,S
s41_vets_and_new_threats,CT Tamburello,10,Fast Thinking,L
s39_battle_for_a_new_champion,Callum Izzard,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s39_battle_for_a_new_champion,Callum Izzard,1,Hole Control,S
s39_battle_for_a_new_champion,Callum Izzard,2,Ball Control,S
s39_battle_for_a_new_champion,Callum Izzard,3,Control Tower,S
s39_battle_for_a_new_champion,Callum Izzard,4,Under Control,S
s39_battle_for_a_new_champion,Callum Izzard,5,Upside Down Whirled,S
s39_battle_for_a_new_champion,Callum Izzard,6,Bingo Bango,S
s39_battle_for_a_new_champion,Callum Izzard,7,Working the Angles,L
s09_battle_of_the_sexes_2,Cameran Eubanks,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s09_battle_of_the_sexes_2,Cameran Eubanks,1/2,Dangle Drop,S
s09_battle_of_the_sexes_2,Cameran Eubanks,3,Snake Pit Poker,L
s11_the_gauntlet_2,Cameran Eubanks,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s11_the_gauntlet_2,Cameran Eubanks,1,Royal Rumble,S
s11_the_gauntlet_2,Cameran Eubanks,2,Chock Full o' Coconuts,W
s11_the_gauntlet_2,Cameran Eubanks,3,Team Builders,?
s20_cutthroat,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s20_cutthroat,Camila Nakagawa,1,Gas Problems,L
s20_cutthroat,Camila Nakagawa,2,Brain Buster,S
s20_cutthroat,Camila Nakagawa,3,Bed Head,W
s20_cutthroat,Camila Nakagawa,4,Bottleneck Stampede,W
s20_cutthroat,Camila Nakagawa,5,Surf's Up,L
s20_cutthroat,Camila Nakagawa,6,Sky Hook,S
s20_cutthroat,Camila Nakagawa,7,Gimme a Hand,L
s21_rivals,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s21_rivals,Camila Nakagawa,1,High Dive,S
s21_rivals,Camila Nakagawa,2,Car Crusher,S
s21_rivals,Camila Nakagawa,3,Sync or Swim,L
s22_battle_of_the_exes,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s22_battle_of_the_exes,Camila Nakagawa,1,Give Me Some Honey,W
s22_battle_of_the_exes,Camila Nakagawa,2,Hook Up,S
s22_battle_of_the_exes,Camila Nakagawa,3,Mental Connection,S
s22_battle_of_the_exes,Camila Nakagawa,4,Rolling in the Deep,W
s22_battle_of_the_exes,Camila Nakagawa,5,Don't Rock the Boat,S
s22_battle_of_the_exes,Camila Nakagawa,6,Lube Me Up,W
s22_battle_of_the_exes,Camila Nakagawa,7/8,Race to the Altar,S
s22_battle_of_the_exes,Camila Nakagawa,8/9,Feel the Burn,L
s22_battle_of_the_exes,Camila Nakagawa,9/10,Viking Quest,W
s23_battle_of_the_seasons_2012,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s23_battle_of_the_seasons_2012,Camila Nakagawa,1,Don't Cross Me,S
s23_battle_of_the_seasons_2012,Camila Nakagawa,2,Oil Change,L
s23_battle_of_the_seasons_2012,Camila Nakagawa,3,"Hook, Line and Sinker",S
s23_battle_of_the_seasons_2012,Camila Nakagawa,4/5,Don't Weigh Me Down,?
s24_rivals_ii,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s24_rivals_ii,Camila Nakagawa,1,Game of Inches,S
s24_rivals_ii,Camila Nakagawa,2,XXX Games,S
s24_rivals_ii,Camila Nakagawa,3,Mind Over Splatter,S
s24_rivals_ii,Camila Nakagawa,4,Stumped,S
s24_rivals_ii,Camila Nakagawa,5,Frog Smash,S
s24_rivals_ii,Camila Nakagawa,6,Frenemies,L
s24_rivals_ii,Camila Nakagawa,7,Blind Leading the Blind,S
s24_rivals_ii,Camila Nakagawa,8,Swingers,W
s24_rivals_ii,Camila Nakagawa,9,Rampage,S
s24_rivals_ii,Camila Nakagawa,10/11,Color Correction,L
s24_rivals_ii,Camila Nakagawa,11,Dream Island,?
s25_free_agents,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,Camila Nakagawa,1,Out on a Ledge,S
s25_free_agents,Camila Nakagawa,2,Auto Body Rally,S
s25_free_agents,Camila Nakagawa,3,Bar Crawl,W
s25_free_agents,Camila Nakagawa,4,Bounce Out,S
s25_free_agents,Camila Nakagawa,5,Piggy Back,S
s25_free_agents,Camila Nakagawa,6,Smarty Pants,L
s27_battle_of_the_bloodlines,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Camila Nakagawa,1,Water Battle,S
s27_battle_of_the_bloodlines,Camila Nakagawa,2,Family Dinner,S
s27_battle_of_the_bloodlines,Camila Nakagawa,3/4,Meet Me Halfway,L
s28_rivals_iii,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s28_rivals_iii,Camila Nakagawa,1/2,Give Me Some Slack,S
s28_rivals_iii,Camila Nakagawa,3,Dirty Laundry,S
s28_rivals_iii,Camila Nakagawa,4/5,Out on a Limb,S
s28_rivals_iii,Camila Nakagawa,6,Laps of Judgement,S
s28_rivals_iii,Camila Nakagawa,7,Road to Nowhere,S
s28_rivals_iii,Camila Nakagawa,8,,?
s29_invasion_of_the_champions,Camila Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,Camila Nakagawa,1/2,Not in Game,?
s29_invasion_of_the_champions,Camila Nakagawa,3,Not in Game,?
s29_invasion_of_the_champions,Camila Nakagawa,4,Not in Game,?
s29_invasion_of_the_champions,Camila Nakagawa,5/6,Knockout,S
s29_invasion_of_the_champions,Camila Nakagawa,7,Roll with the Punches,S
s29_invasion_of_the_champions,Camila Nakagawa,8,Curry Up,S
s29_invasion_of_the_champions,Camila Nakagawa,9/10,Fallout,W
s29_invasion_of_the_champions,Camila Nakagawa,10,Crossover,S
s29_invasion_of_the_champions,Camila Nakagawa,11/12,X-It,S
s29_invasion_of_the_champions,Camila Nakagawa,12/13,Caved In,L
s29_invasion_of_the_champions,Camila Nakagawa,13/14/15,Final Challenge,?
s29_invasion_of_the_champions,Camila Nakagawa,13/14/15,Final Challenge,?
s29_invasion_of_the_champions,Camila Nakagawa,13/14/15,Final Challenge,?
s30_xxx_dirty_30,Camila Nakagawa,1,The Purge,W
s30_xxx_dirty_30,Camila Nakagawa,1,The Purge,S
s30_xxx_dirty_30,Camila Nakagawa,1,The Purge,S
s30_xxx_dirty_30,Camila Nakagawa,2/3,Cool Under Fire,W
s30_xxx_dirty_30,Camila Nakagawa,3/4,Battle Royale,S
s30_xxx_dirty_30,Camila Nakagawa,6/7,Pirates' Treasure,S
s30_xxx_dirty_30,Camila Nakagawa,7/8,Ups and Downs,W
s30_xxx_dirty_30,Camila Nakagawa,8/9,Talk Thirty to Me,W
s30_xxx_dirty_30,Camila Nakagawa,11/12,Saved by the Bell,W
s30_xxx_dirty_30,Camila Nakagawa,12/13,Blackout,L
s30_xxx_dirty_30,Camila Nakagawa,14,Backstabber,L
s30_xxx_dirty_30,Camila Nakagawa,15/16,X Marks the Spot,S
s30_xxx_dirty_30,Camila Nakagawa,15/16,Snaking Your Way Back In,W
s30_xxx_dirty_30,Camila Nakagawa,16/17,Final Challenge,W
s30_xxx_dirty_30,Camila Nakagawa,16/17,Final Challenge,W
s30_xxx_dirty_30,Camila Nakagawa,16/17,Final Challenge,W
s19_fresh_meat_ii,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s19_fresh_meat_ii,Cara Maria Sorbello,1,Dirty Mouth,L
s20_cutthroat,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s20_cutthroat,Cara Maria Sorbello,1,Gas Problems,W
s20_cutthroat,Cara Maria Sorbello,2,Brain Buster,L
s20_cutthroat,Cara Maria Sorbello,3,Bed Head,S
s20_cutthroat,Cara Maria Sorbello,4,Bottleneck Stampede,S
s20_cutthroat,Cara Maria Sorbello,5,Surf's Up,W
s20_cutthroat,Cara Maria Sorbello,6,Sky Hook,W
s20_cutthroat,Cara Maria Sorbello,7,Gimme a Hand,S
s20_cutthroat,Cara Maria Sorbello,8/9,High Ball,W
s20_cutthroat,Cara Maria Sorbello,9/10,Riot Act,W
s20_cutthroat,Cara Maria Sorbello,10,Czech Point,?
s21_rivals,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s21_rivals,Cara Maria Sorbello,1,High Dive,S
s21_rivals,Cara Maria Sorbello,2,Car Crusher,S
s21_rivals,Cara Maria Sorbello,3,Sync or Swim,L
s21_rivals,Cara Maria Sorbello,4,Hammock Crawl,S
s21_rivals,Cara Maria Sorbello,5,Against the Current,S
s21_rivals,Cara Maria Sorbello,6,Catch and Release,W
s21_rivals,Cara Maria Sorbello,7,Sawed Off,L
s21_rivals,Cara Maria Sorbello,8/9,Bombs Away,S
s21_rivals,Cara Maria Sorbello,9/10,Final Challenge,?
s22_battle_of_the_exes,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s22_battle_of_the_exes,Cara Maria Sorbello,1,Give Me Some Honey,S
s22_battle_of_the_exes,Cara Maria Sorbello,2,Hook Up,S
s22_battle_of_the_exes,Cara Maria Sorbello,3,Mental Connection,S
s22_battle_of_the_exes,Cara Maria Sorbello,4,Rolling in the Deep,S
s22_battle_of_the_exes,Cara Maria Sorbello,5,Don't Rock the Boat,L
s23_battle_of_the_seasons_2012,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s23_battle_of_the_seasons_2012,Cara Maria Sorbello,1,Don't Cross Me,L
s23_battle_of_the_seasons_2012,Cara Maria Sorbello,2,Oil Change,S
s23_battle_of_the_seasons_2012,Cara Maria Sorbello,3,"Hook, Line and Sinker",L
s24_rivals_ii,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s24_rivals_ii,Cara Maria Sorbello,1,Not in Game,?
s24_rivals_ii,Cara Maria Sorbello,2,XXX Games,L
s24_rivals_ii,Cara Maria Sorbello,3,Mind Over Splatter,S
s24_rivals_ii,Cara Maria Sorbello,4,Stumped,S
s24_rivals_ii,Cara Maria Sorbello,5,Frog Smash,S
s24_rivals_ii,Cara Maria Sorbello,6,Frenemies,S
s24_rivals_ii,Cara Maria Sorbello,7,Blind Leading the Blind,S
s24_rivals_ii,Cara Maria Sorbello,8,Swingers,L
s24_rivals_ii,Cara Maria Sorbello,9,Rampage,S
s24_rivals_ii,Cara Maria Sorbello,10/11,Color Correction,W
s24_rivals_ii,Cara Maria Sorbello,11/12,Dream Island,?
s24_rivals_ii,Cara Maria Sorbello,11/12,Nightmare Island,?
s25_free_agents,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,Cara Maria Sorbello,1,Out on a Ledge,S
s25_free_agents,Cara Maria Sorbello,2,Auto Body Rally,S
s25_free_agents,Cara Maria Sorbello,3,Bar Crawl,L
s25_free_agents,Cara Maria Sorbello,4,Bounce Out,L
s25_free_agents,Cara Maria Sorbello,5,Piggy Back,W
s25_free_agents,Cara Maria Sorbello,6,Smarty Pants,S
s25_free_agents,Cara Maria Sorbello,7,Sausage Party,S
s25_free_agents,Cara Maria Sorbello,8,Hold That Pose,W
s25_free_agents,Cara Maria Sorbello,9,Dug Out,L
s25_free_agents,Cara Maria Sorbello,10/11,Crossover,L
s27_battle_of_the_bloodlines,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Cara Maria Sorbello,1,Water Battle,S
s27_battle_of_the_bloodlines,Cara Maria Sorbello,2,Family Dinner,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,3/4,Meet Me Halfway,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,4/5,Air to the Throne,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,6,Family Connection,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,7,Hand Me Down,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,8,Too Clingy,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,9,Air Pockets,W
s27_battle_of_the_bloodlines,Cara Maria Sorbello,10,Weight for Me,L
s27_battle_of_the_bloodlines,Cara Maria Sorbello,11,Truck Crossing,L
s27_battle_of_the_bloodlines,Cara Maria Sorbello,12/13,Final Challenge,W
s29_invasion_of_the_champions,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,Cara Maria Sorbello,1/2,Not in Game,?
s29_invasion_of_the_champions,Cara Maria Sorbello,3,Not in Game,?
s29_invasion_of_the_champions,Cara Maria Sorbello,4,Not in Game,?
s29_invasion_of_the_champions,Cara Maria Sorbello,5/6,Knockout,S
s29_invasion_of_the_champions,Cara Maria Sorbello,7,Roll with the Punches,L
s29_invasion_of_the_champions,Cara Maria Sorbello,8,Curry Up,S
s29_invasion_of_the_champions,Cara Maria Sorbello,9/10,Fallout,L
s30_xxx_dirty_30,Cara Maria Sorbello,1,The Purge,S
s30_xxx_dirty_30,Cara Maria Sorbello,1,The Purge,W
s30_xxx_dirty_30,Cara Maria Sorbello,1,The Purge,S
s30_xxx_dirty_30,Cara Maria Sorbello,2/3,Cool Under Fire,W
s30_xxx_dirty_30,Cara Maria Sorbello,3/4,Battle Royale,W
s30_xxx_dirty_30,Cara Maria Sorbello,6/7,Pirates' Treasure,W
s30_xxx_dirty_30,Cara Maria Sorbello,7/8,Ups and Downs,W
s30_xxx_dirty_30,Cara Maria Sorbello,8/9,Talk Thirty to Me,S
s30_xxx_dirty_30,Cara Maria Sorbello,11/12,Saved by the Bell,S
s30_xxx_dirty_30,Cara Maria Sorbello,12/13,Blackout,L
s30_xxx_dirty_30,Cara Maria Sorbello,14,In Redemption House,?
s30_xxx_dirty_30,Cara Maria Sorbello,15/16,X Marks the Spot,W
s30_xxx_dirty_30,Cara Maria Sorbello,15/16,Snaking Your Way Back In,S
s30_xxx_dirty_30,Cara Maria Sorbello,16/17,Final Challenge,?
s30_xxx_dirty_30,Cara Maria Sorbello,16/17,Final Challenge,?
s31_vendettas,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s31_vendettas,Cara Maria Sorbello,1,Get Off the Rock,S
s31_vendettas,Cara Maria Sorbello,2/3,Who's Got Balls?,S
s31_vendettas,Cara Maria Sorbello,3/4,Vendettas,S
s31_vendettas,Cara Maria Sorbello,4/5,Food Wars,S
s31_vendettas,Cara Maria Sorbello,6/7,Gasping for Air,S
s31_vendettas,Cara Maria Sorbello,7/8,Puppet Master,W
s31_vendettas,Cara Maria Sorbello,8/9,Car Crash,W
s31_vendettas,Cara Maria Sorbello,9/10,Kickin' Ass,S
s31_vendettas,Cara Maria Sorbello,11,This Land is My Land,S
s31_vendettas,Cara Maria Sorbello,12,Spanish Treasure,S
s31_vendettas,Cara Maria Sorbello,12/13,"Help Me, Rhonda",S
s31_vendettas,Cara Maria Sorbello,13,Outside the Box,S
s31_vendettas,Cara Maria Sorbello,14,Final Challenge,W
s32_final_reckoning,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s32_final_reckoning,Cara Maria Sorbello,1,Opening Challenge,S
s32_final_reckoning,Cara Maria Sorbello,2/3,Wreck Yourself,S
s32_final_reckoning,Cara Maria Sorbello,5,Shark Bait,S
s32_final_reckoning,Cara Maria Sorbello,6/7,Off the Rails,S
s32_final_reckoning,Cara Maria Sorbello,7/8,Dig Deep,S
s32_final_reckoning,Cara Maria Sorbello,8/9,Don't Push Me Around,S
s32_final_reckoning,Cara Maria Sorbello,10/11,Dunking for Dinner,S
s32_final_reckoning,Cara Maria Sorbello,11/12,Sky Bridge,S
s32_final_reckoning,Cara Maria Sorbello,12/13,Caged In,S
s32_final_reckoning,Cara Maria Sorbello,14/15,What Goes Up Must Come Down,L
s32_final_reckoning,Cara Maria Sorbello,16/17,Hit List,S
s32_final_reckoning,Cara Maria Sorbello,17,Heads Will Roll,S
s32_final_reckoning,Cara Maria Sorbello,18,Rolling Thunder,S
s32_final_reckoning,Cara Maria Sorbello,19,Painfully Wrong,S
s32_final_reckoning,Cara Maria Sorbello,20,Final Challenge,?
s33_war_of_the_worlds,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s33_war_of_the_worlds,Cara Maria Sorbello,1,Impending Dune,S
s33_war_of_the_worlds,Cara Maria Sorbello,2,Arms-a-geddon Tired,W
s33_war_of_the_worlds,Cara Maria Sorbello,3,Search and Destroy,S
s33_war_of_the_worlds,Cara Maria Sorbello,4,Fallout,S
s33_war_of_the_worlds,Cara Maria Sorbello,5,Tired Out,W
s33_war_of_the_worlds,Cara Maria Sorbello,6,Doom Buggy,S
s33_war_of_the_worlds,Cara Maria Sorbello,7,Eye in the Sky,S
s33_war_of_the_worlds,Cara Maria Sorbello,8,Brain Freeze,W
s33_war_of_the_worlds,Cara Maria Sorbello,9,Road Warrior,W
s33_war_of_the_worlds,Cara Maria Sorbello,10,Fandemonium,S
s33_war_of_the_worlds,Cara Maria Sorbello,11/12,Highway to Hell,S
s33_war_of_the_worlds,Cara Maria Sorbello,12/13,Day of Wreckoning,S
s33_war_of_the_worlds,Cara Maria Sorbello,13/14,Crash Landing,W
s33_war_of_the_worlds,Cara Maria Sorbello,14,Judgement Day,?
s33_war_of_the_worlds,Cara Maria Sorbello,15/16,The Death Path,?
s34_war_of_the_worlds_2,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s34_war_of_the_worlds_2,Cara Maria Sorbello,1,Trench Warfare,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,2,Cryptic Crossbow,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,3,Paddlewheel Puzzle,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,4,Relic Runner,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,5,Hooked,W
s34_war_of_the_worlds_2,Cara Maria Sorbello,6,Explosive Decision,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,7,Resilient River Run,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,8,Crate Expectations,W
s34_war_of_the_worlds_2,Cara Maria Sorbello,9,Under Siege,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,10,Incoming,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,11,Temple Wall Traverse,W
s34_war_of_the_worlds_2,Cara Maria Sorbello,12,Escape to Freedom,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,13,Puzzling Swim,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,14,Mine the Cart,S
s34_war_of_the_worlds_2,Cara Maria Sorbello,15/16,Final Challenge,?
s40_battle_of_the_eras,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s40_battle_of_the_eras,Cara Maria Sorbello,1/2,Light It Up,L
s40_battle_of_the_eras,Cara Maria Sorbello,3,Gladieater,S
s40_battle_of_the_eras,Cara Maria Sorbello,4,Cradled Cranium,W
s40_battle_of_the_eras,Cara Maria Sorbello,5,Fast Pass,S
s40_battle_of_the_eras,Cara Maria Sorbello,6,Cloud Catcher,S
s40_battle_of_the_eras,Cara Maria Sorbello,7,Leap of Faith,S
s40_battle_of_the_eras,Cara Maria Sorbello,8,Battle for Honor,S
s40_battle_of_the_eras,Cara Maria Sorbello,9,Bottoms Out,S
s40_battle_of_the_eras,Cara Maria Sorbello,10,Fire Away,S
s40_battle_of_the_eras,Cara Maria Sorbello,11,Building Bridges,S
s40_battle_of_the_eras,Cara Maria Sorbello,12,Duned,S
s40_battle_of_the_eras,Cara Maria Sorbello,13,40 Yard Dash,W
s40_battle_of_the_eras,Cara Maria Sorbello,14,'Nother Trucker,S
s40_battle_of_the_eras,Cara Maria Sorbello,15,Tight Quarters,S
s40_battle_of_the_eras,Cara Maria Sorbello,16,Fire Plunge,S
s40_battle_of_the_eras,Cara Maria Sorbello,17,Fortress Bricks,L
s41_vets_and_new_threats,Cara Maria Sorbello,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
